Station,SampleDate,Sample.Time,Depth,Parameter,Analysis.Method.Code,Value.Flags,Value,Unit,Data.Quality,Year
ITA00369,2020-05-27,12:00,0.3,PFOS,0,,0.0018,µg/l,Fair,2020
ITA00369,2020-06-25,12:00,0.3,PFOS,0,,0.0017,µg/l,Fair,2020
ITA00369,2020-06-25,12:00,0.3,PFOS,0,,0.0036,µg/l,Fair,2020
ITA00369,2020-08-19,12:00,0.3,PFOS,0,,0.0029,µg/l,Fair,2020
ITA00369,2020-08-19,12:00,0.3,PFOS,0,,0.0013,µg/l,Fair,2020
ITA00369,2020-10-01,12:00,0.3,PFOS,0,,0.0044,µg/l,Fair,2020
ITA00369,2020-10-01,12:00,0.3,PFOS,0,,0.0012,µg/l,Fair,2020
ITA00369,2020-12-16,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2020
ITA00369,2020-12-16,12:00,0.3,PFOS,0,,0.0022,µg/l,Fair,2020
ITA00369,2021-02-18,12:00,0.3,PFOS,0,,0.0013,µg/l,Fair,2021
ITA00369,2021-02-18,12:00,0.3,PFOS,0,,0.0032,µg/l,Fair,2021
ITA00369,2021-04-15,12:00,0.3,PFOS,0,,0.0026,µg/l,Fair,2021
ITA00369,2021-04-15,12:00,0.3,PFOS,0,,0.0011,µg/l,Fair,2021
ITA00369,2021-06-16,12:00,0.3,PFOS,0,,0.0009,µg/l,Fair,2021
ITA00369,2021-06-16,12:00,0.3,PFOS,0,,0.0019,µg/l,Fair,2021
ITA00369,2021-08-05,12:00,0.3,PFOS,0,,0.0029,µg/l,Fair,2021
ITA00369,2021-08-05,12:00,0.3,PFOS,0,,0.0012,µg/l,Fair,2021
ITA00369,2021-09-16,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2021
ITA00369,2021-09-16,12:00,0.3,PFOS,0,,0.0026,µg/l,Fair,2021
ITA00369,2021-11-10,12:00,0.3,PFOS,0,,0.0024,µg/l,Fair,2021
ITA00369,2021-11-10,12:00,0.3,PFOS,0,,0.001,µg/l,Fair,2021
ITA00372,2020-06-15,12:00,0.3,PFOS,0,,0.0014,µg/l,Fair,2020
ITA00372,2020-06-15,12:00,0.3,PFOS,0,,0.0012,µg/l,Fair,2020
ITA00372,2020-09-14,12:00,0.3,PFOS,0,,0.0025,µg/l,Fair,2020
ITA00372,2020-09-14,12:00,0.3,PFOS,0,,0.0029,µg/l,Fair,2020
ITA00372,2020-11-24,12:00,0.3,PFOS,0,,0.0018,µg/l,Fair,2020
ITA00372,2020-11-24,12:00,0.3,PFOS,0,,0.0021,µg/l,Fair,2020
ITA00372,2020-12-09,12:00,0.3,PFOS,0,,0.0019,µg/l,Fair,2020
ITA00372,2020-12-09,12:00,0.3,PFOS,0,,0.0018,µg/l,Fair,2020
ITA00372,2021-02-16,12:00,0.3,PFOS,0,,0.0005,µg/l,Fair,2021
ITA00372,2021-04-20,12:00,0.3,PFOS,0,,0.0014,µg/l,Fair,2021
ITA00372,2021-06-08,12:00,0.3,PFOS,0,,0.0011,µg/l,Fair,2021
ITA00372,2021-08-10,12:00,0.3,PFOS,0,,0.0015,µg/l,Fair,2021
ITA00372,2021-10-06,12:00,0.3,PFOS,0,,0.0019,µg/l,Fair,2021
ITA00372,2021-12-14,12:00,0.3,PFOS,0,,0.0017,µg/l,Fair,2021
ITA00373,2017-10-16,12:00,0.3,PFOS,0,,0.005,µg/l,Fair,2017
ITA00373,2019-01-16,12:00,0.3,PFOS,0,,0.003,µg/l,Fair,2019
ITA00373,2019-02-13,12:00,0.3,PFOS,0,,0.00072,µg/l,Fair,2019
ITA00373,2019-03-14,12:00,0.3,PFOS,0,,0.00107,µg/l,Fair,2019
ITA00373,2019-04-11,12:00,0.3,PFOS,0,,0.00063,µg/l,Fair,2019
ITA00373,2019-05-15,12:00,0.3,PFOS,0,,0.00038,µg/l,Fair,2019
ITA00373,2019-06-12,12:00,0.3,PFOS,0,,0.00091,µg/l,Fair,2019
ITA00373,2019-07-11,12:00,0.3,PFOS,0,,0.00174,µg/l,Fair,2019
ITA00373,2019-08-08,12:00,0.3,PFOS,0,,0.00166,µg/l,Fair,2019
ITA00373,2019-09-11,12:00,0.3,PFOS,0,,0.00058,µg/l,Fair,2019
ITA00373,2019-10-09,12:00,0.3,PFOS,0,,0.00086,µg/l,Fair,2019
ITA00373,2019-11-06,12:00,0.3,PFOS,0,,0.00078,µg/l,Fair,2019
ITA00373,2019-12-04,12:00,0.3,PFOS,0,,0.00034,µg/l,Fair,2019
ITA00373,2020-01-09,12:00,0.3,PFOS,0,,0.00064,µg/l,Fair,2020
ITA00373,2020-02-04,12:00,0.3,PFOS,0,,0.00058,µg/l,Fair,2020
ITA00373,2020-03-17,12:00,0.3,PFOS,0,,0.00107,µg/l,Fair,2020
ITA00373,2020-04-15,12:00,0.3,PFOS,0,,0.00099,µg/l,Fair,2020
ITA00373,2020-05-19,12:00,0.3,PFOS,0,,0.0006,µg/l,Fair,2020
ITA00373,2020-06-16,12:00,0.3,PFOS,0,,0.0006,µg/l,Fair,2020
ITA00373,2020-07-14,12:00,0.3,PFOS,0,,0.00094,µg/l,Fair,2020
ITA00373,2020-08-12,12:00,0.3,PFOS,0,,0.00105,µg/l,Fair,2020
ITA00373,2020-09-10,12:00,0.3,PFOS,0,,0.00116,µg/l,Fair,2020
ITA00373,2020-10-08,12:00,0.3,PFOS,0,,0.00031,µg/l,Fair,2020
ITA00373,2020-11-11,12:00,0.3,PFOS,0,,0.0007,µg/l,Fair,2020
ITA00373,2020-12-10,12:00,0.3,PFOS,0,,0.00132,µg/l,Fair,2020
ITA00373,2021-01-19,12:00,0.3,PFOS,0,,0.00103,µg/l,Fair,2021
ITA00373,2021-02-23,12:00,0.3,PFOS,0,,0.00114,µg/l,Fair,2021
ITA00373,2021-03-23,12:00,0.3,PFOS,0,,0.00107,µg/l,Fair,2021
ITA00373,2021-04-20,12:00,0.3,PFOS,0,,0.00067,µg/l,Fair,2021
ITA00373,2021-05-18,12:00,0.3,PFOS,0,,0.00091,µg/l,Fair,2021
ITA00373,2021-06-15,12:00,0.3,PFOS,0,,0.00077,µg/l,Fair,2021
ITA00373,2021-07-22,12:00,0.3,PFOS,0,,0.00126,µg/l,Fair,2021
ITA00373,2021-08-18,12:00,0.3,PFOS,0,,0.00118,µg/l,Fair,2021
ITA00373,2021-09-13,12:00,0.3,PFOS,0,,0.00082,µg/l,Fair,2021
ITA00373,2021-10-14,12:00,0.3,PFOS,0,,0.00066,µg/l,Fair,2021
ITA00373,2021-11-08,12:00,0.3,PFOS,0,,0.00074,µg/l,Fair,2021
ITA00373,2021-12-16,12:00,0.3,PFOS,0,,0.00108,µg/l,Fair,2021
ITA00374,2019-01-15,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00374,2019-02-12,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00374,2019-03-13,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00374,2019-04-10,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00374,2019-05-14,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00374,2019-06-11,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00374,2019-07-10,12:00,0.3,PFOS,0,,0.00045,µg/l,Fair,2019
ITA00374,2019-08-07,12:00,0.3,PFOS,0,,0.00024,µg/l,Fair,2019
ITA00374,2019-09-10,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00374,2019-10-08,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00374,2019-11-05,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00374,2019-12-03,12:00,0.3,PFOS,0,,0.0006,µg/l,Fair,2019
ITA00374,2020-01-09,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00374,2020-02-03,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00374,2020-03-16,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00374,2020-04-14,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00374,2020-05-18,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00374,2020-06-15,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00374,2020-07-13,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00374,2020-08-11,12:00,0.3,PFOS,0,,0.00025,µg/l,Fair,2020
ITA00374,2020-09-09,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00374,2020-10-07,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00374,2020-11-10,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00374,2020-12-09,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00374,2021-01-18,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00374,2021-02-22,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00374,2021-03-22,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00374,2021-04-19,12:00,0.3,PFOS,0,,0.00029,µg/l,Fair,2021
ITA00374,2021-05-17,12:00,0.3,PFOS,0,,0.00025,µg/l,Fair,2021
ITA00374,2021-06-15,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00374,2021-07-19,12:00,0.3,PFOS,0,,0.00046,µg/l,Fair,2021
ITA00374,2021-09-09,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00374,2021-10-12,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00374,2021-11-11,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00374,2021-12-15,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00375,2019-01-15,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00375,2019-02-12,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00375,2019-03-13,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00375,2019-04-10,12:00,0.3,PFOS,0,,0.00033,µg/l,Fair,2019
ITA00375,2019-05-14,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00375,2019-06-11,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00375,2019-07-10,12:00,0.3,PFOS,0,,0.00046,µg/l,Fair,2019
ITA00375,2019-08-07,12:00,0.3,PFOS,0,,0.00043,µg/l,Fair,2019
ITA00375,2019-09-10,12:00,0.3,PFOS,0,,0.00025,µg/l,Fair,2019
ITA00375,2019-10-08,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00375,2019-11-05,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00375,2019-12-03,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00375,2020-01-09,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00375,2020-02-03,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00375,2020-03-16,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00375,2020-04-14,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00375,2020-05-18,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00375,2020-06-15,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00375,2020-07-13,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00375,2020-08-11,12:00,0.3,PFOS,0,,0.00029,µg/l,Fair,2020
ITA00375,2020-09-09,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00375,2020-10-07,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00375,2020-11-10,12:00,0.3,PFOS,0,,0.00027,µg/l,Fair,2020
ITA00375,2020-12-09,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00375,2021-01-18,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00375,2021-02-22,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00375,2021-03-22,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00375,2021-04-19,12:00,0.3,PFOS,0,,0.00029,µg/l,Fair,2021
ITA00375,2021-05-17,12:00,0.3,PFOS,0,,0.00031,µg/l,Fair,2021
ITA00375,2021-06-15,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00375,2021-07-19,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00375,2021-08-16,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00375,2021-09-09,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00375,2021-10-12,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00375,2021-11-11,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00375,2021-12-15,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00376,2017-10-16,12:00,0.3,PFOS,0,,0.005,µg/l,Fair,2017
ITA00376,2019-01-16,12:00,0.3,PFOS,0,,0.005,µg/l,Fair,2019
ITA00376,2019-02-13,12:00,0.3,PFOS,0,,0.004,µg/l,Fair,2019
ITA00376,2019-03-14,12:00,0.3,PFOS,0,,0.005,µg/l,Fair,2019
ITA00376,2019-04-11,12:00,0.3,PFOS,0,,0.00154,µg/l,Fair,2019
ITA00376,2019-05-15,12:00,0.3,PFOS,0,,0.00037,µg/l,Fair,2019
ITA00376,2019-06-12,12:00,0.3,PFOS,0,,0.0017,µg/l,Fair,2019
ITA00376,2019-07-11,12:00,0.3,PFOS,0,,0.00162,µg/l,Fair,2019
ITA00376,2019-08-08,12:00,0.3,PFOS,0,,0.00272,µg/l,Fair,2019
ITA00376,2019-09-11,12:00,0.3,PFOS,0,,0.00137,µg/l,Fair,2019
ITA00376,2019-10-09,12:00,0.3,PFOS,0,,0.00056,µg/l,Fair,2019
ITA00376,2019-11-06,12:00,0.3,PFOS,0,,0.00097,µg/l,Fair,2019
ITA00376,2019-12-04,12:00,0.3,PFOS,0,,0.00079,µg/l,Fair,2019
ITA00376,2020-01-09,12:00,0.3,PFOS,0,,0.00132,µg/l,Fair,2020
ITA00376,2020-02-04,12:00,0.3,PFOS,0,,0.00095,µg/l,Fair,2020
ITA00376,2020-03-17,12:00,0.3,PFOS,0,,0.00146,µg/l,Fair,2020
ITA00376,2020-04-15,12:00,0.3,PFOS,0,,0.00143,µg/l,Fair,2020
ITA00376,2020-05-19,12:00,0.3,PFOS,0,,0.00166,µg/l,Fair,2020
ITA00376,2020-06-16,12:00,0.3,PFOS,0,,0.00106,µg/l,Fair,2020
ITA00376,2020-07-14,12:00,0.3,PFOS,0,,0.00239,µg/l,Fair,2020
ITA00376,2020-08-12,12:00,0.3,PFOS,0,,0.00174,µg/l,Fair,2020
ITA00376,2020-09-10,12:00,0.3,PFOS,0,,0.00085,µg/l,Fair,2020
ITA00376,2020-10-08,12:00,0.3,PFOS,0,,0.00157,µg/l,Fair,2020
ITA00376,2020-11-11,12:00,0.3,PFOS,0,,0.00046,µg/l,Fair,2020
ITA00376,2020-12-10,12:00,0.3,PFOS,0,,0.00039,µg/l,Fair,2020
ITA00376,2021-01-19,12:00,0.3,PFOS,0,,0.00033,µg/l,Fair,2021
ITA00376,2021-02-23,12:00,0.3,PFOS,0,,0.00055,µg/l,Fair,2021
ITA00376,2021-03-23,12:00,0.3,PFOS,0,,0.00052,µg/l,Fair,2021
ITA00376,2021-04-20,12:00,0.3,PFOS,0,,0.00116,µg/l,Fair,2021
ITA00376,2021-05-18,12:00,0.3,PFOS,0,,0.00135,µg/l,Fair,2021
ITA00376,2021-06-16,12:00,0.3,PFOS,0,,0.00271,µg/l,Fair,2021
ITA00376,2021-07-22,12:00,0.3,PFOS,0,,0.00133,µg/l,Fair,2021
ITA00376,2021-08-18,12:00,0.3,PFOS,0,,0.00051,µg/l,Fair,2021
ITA00376,2021-09-14,12:00,0.3,PFOS,0,,0.00074,µg/l,Fair,2021
ITA00376,2021-10-14,12:00,0.3,PFOS,0,,0.00042,µg/l,Fair,2021
ITA00376,2021-11-08,12:00,0.3,PFOS,0,,0.00077,µg/l,Fair,2021
ITA00376,2021-12-14,12:00,0.3,PFOS,0,,0.00155,µg/l,Fair,2021
ITA00377,2019-01-15,12:00,0.3,PFOS,0,,0.00067,µg/l,Fair,2019
ITA00377,2019-02-12,12:00,0.3,PFOS,0,,0.00315,µg/l,Fair,2019
ITA00377,2019-03-13,12:00,0.3,PFOS,0,,0.00116,µg/l,Fair,2019
ITA00377,2019-04-10,12:00,0.3,PFOS,0,,0.00206,µg/l,Fair,2019
ITA00377,2019-05-13,12:00,0.3,PFOS,0,,0.00048,µg/l,Fair,2019
ITA00377,2019-06-10,12:00,0.3,PFOS,0,,0.00135,µg/l,Fair,2019
ITA00377,2019-07-10,12:00,0.3,PFOS,0,,0.00242,µg/l,Fair,2019
ITA00377,2019-08-07,12:00,0.3,PFOS,0,,0.00213,µg/l,Fair,2019
ITA00377,2019-09-09,12:00,0.3,PFOS,0,,0.00152,µg/l,Fair,2019
ITA00377,2019-10-07,12:00,0.3,PFOS,0,,0.00083,µg/l,Fair,2019
ITA00377,2019-11-04,12:00,0.3,PFOS,0,,0.00178,µg/l,Fair,2019
ITA00377,2019-12-04,12:00,0.3,PFOS,0,,0.00051,µg/l,Fair,2019
ITA00377,2020-01-07,12:00,0.3,PFOS,0,,0.00134,µg/l,Fair,2020
ITA00377,2020-02-03,12:00,0.3,PFOS,0,,0.00121,µg/l,Fair,2020
ITA00377,2020-03-16,12:00,0.3,PFOS,0,,0.00043,µg/l,Fair,2020
ITA00377,2020-04-14,12:00,0.3,PFOS,0,,0.00094,µg/l,Fair,2020
ITA00377,2020-05-18,12:00,0.3,PFOS,0,,0.0014,µg/l,Fair,2020
ITA00377,2020-06-15,12:00,0.3,PFOS,0,,0.0015,µg/l,Fair,2020
ITA00377,2020-07-13,12:00,0.3,PFOS,0,,0.00178,µg/l,Fair,2020
ITA00377,2020-08-11,12:00,0.3,PFOS,0,,0.00178,µg/l,Fair,2020
ITA00377,2020-09-09,12:00,0.3,PFOS,0,,0.00178,µg/l,Fair,2020
ITA00377,2020-10-07,12:00,0.3,PFOS,0,,0.0014,µg/l,Fair,2020
ITA00377,2020-11-10,12:00,0.3,PFOS,0,,0.0019,µg/l,Fair,2020
ITA00377,2020-12-17,12:00,0.3,PFOS,0,,0.00118,µg/l,Fair,2020
ITA00377,2021-01-18,12:00,0.3,PFOS,0,,0.00152,µg/l,Fair,2021
ITA00377,2021-02-22,12:00,0.3,PFOS,0,,0.00072,µg/l,Fair,2021
ITA00377,2021-03-22,12:00,0.3,PFOS,0,,0.00111,µg/l,Fair,2021
ITA00377,2021-04-19,12:00,0.3,PFOS,0,,0.00099,µg/l,Fair,2021
ITA00377,2021-05-17,12:00,0.3,PFOS,0,,0.00125,µg/l,Fair,2021
ITA00377,2021-06-15,12:00,0.3,PFOS,0,,0.00099,µg/l,Fair,2021
ITA00377,2021-07-19,12:00,0.3,PFOS,0,,0.00532,µg/l,Fair,2021
ITA00377,2021-08-17,12:00,0.3,PFOS,0,,0.00149,µg/l,Fair,2021
ITA00377,2021-09-13,12:00,0.3,PFOS,0,,0.00092,µg/l,Fair,2021
ITA00377,2021-10-11,12:00,0.3,PFOS,0,,0.00232,µg/l,Fair,2021
ITA00377,2021-11-09,12:00,0.3,PFOS,0,,0.00092,µg/l,Fair,2021
ITA00377,2021-12-13,12:00,0.3,PFOS,0,,0.00103,µg/l,Fair,2021
ITA00378,2019-01-15,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00378,2019-02-12,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00378,2019-03-13,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00378,2019-04-10,12:00,0.3,PFOS,0,,0.00026,µg/l,Fair,2019
ITA00378,2019-05-14,12:00,0.3,PFOS,0,,0.00027,µg/l,Fair,2019
ITA00378,2019-06-11,12:00,0.3,PFOS,0,,0.00039,µg/l,Fair,2019
ITA00378,2019-07-10,12:00,0.3,PFOS,0,,0.00083,µg/l,Fair,2019
ITA00378,2019-08-07,12:00,0.3,PFOS,0,,0.0006,µg/l,Fair,2019
ITA00378,2019-09-10,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00378,2019-10-08,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00378,2019-11-05,12:00,0.3,PFOS,0,,0.00026,µg/l,Fair,2019
ITA00378,2019-12-03,12:00,0.3,PFOS,0,,0.00026,µg/l,Fair,2019
ITA00378,2020-01-09,12:00,0.3,PFOS,0,,0.00034,µg/l,Fair,2020
ITA00378,2020-02-03,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00378,2020-03-16,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00378,2020-04-14,12:00,0.3,PFOS,0,,0.00024,µg/l,Fair,2020
ITA00378,2020-05-18,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00378,2020-06-15,12:00,0.3,PFOS,0,,0.00053,µg/l,Fair,2020
ITA00378,2020-07-13,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00378,2020-08-11,12:00,0.3,PFOS,0,,0.00036,µg/l,Fair,2020
ITA00378,2020-09-09,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00378,2020-10-07,12:00,0.3,PFOS,0,,0.00028,µg/l,Fair,2020
ITA00378,2020-11-10,12:00,0.3,PFOS,0,,0.00432,µg/l,Fair,2020
ITA00378,2020-12-09,12:00,0.3,PFOS,0,,0.00021,µg/l,Fair,2020
ITA00378,2021-01-18,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00378,2021-02-22,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00378,2021-03-22,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00378,2021-04-19,12:00,0.3,PFOS,0,,0.00034,µg/l,Fair,2021
ITA00378,2021-05-18,12:00,0.3,PFOS,0,,0.00039,µg/l,Fair,2021
ITA00378,2021-06-15,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00378,2021-07-19,12:00,0.3,PFOS,0,,0.00029,µg/l,Fair,2021
ITA00378,2021-08-18,12:00,0.3,PFOS,0,,0.00049,µg/l,Fair,2021
ITA00378,2021-09-09,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00378,2021-10-12,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00378,2021-11-11,12:00,0.3,PFOS,0,,0.00023,µg/l,Fair,2021
ITA00378,2021-12-15,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00379,2019-01-15,12:00,0.3,PFOS,0,,0.00043,µg/l,Fair,2019
ITA00379,2019-02-12,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00379,2019-03-13,12:00,0.3,PFOS,0,,0.00021,µg/l,Fair,2019
ITA00379,2019-04-10,12:00,0.3,PFOS,0,,0.00031,µg/l,Fair,2019
ITA00379,2019-05-14,12:00,0.3,PFOS,0,,0.00036,µg/l,Fair,2019
ITA00379,2019-06-11,12:00,0.3,PFOS,0,,0.00055,µg/l,Fair,2019
ITA00379,2019-07-10,12:00,0.3,PFOS,0,,0.00053,µg/l,Fair,2019
ITA00379,2019-08-07,12:00,0.3,PFOS,0,,0.0012,µg/l,Fair,2019
ITA00379,2019-09-10,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00379,2019-10-08,12:00,0.3,PFOS,0,,0.00031,µg/l,Fair,2019
ITA00379,2019-11-05,12:00,0.3,PFOS,0,,0.00042,µg/l,Fair,2019
ITA00379,2019-12-03,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2019
ITA00379,2020-01-09,12:00,0.3,PFOS,0,,0.00046,µg/l,Fair,2020
ITA00379,2020-02-03,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00379,2020-03-16,12:00,0.3,PFOS,0,,0.00047,µg/l,Fair,2020
ITA00379,2020-04-14,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00379,2020-05-18,12:00,0.3,PFOS,0,,0.00087,µg/l,Fair,2020
ITA00379,2020-06-15,12:00,0.3,PFOS,0,,0.00047,µg/l,Fair,2020
ITA00379,2020-07-13,12:00,0.3,PFOS,0,,0.00025,µg/l,Fair,2020
ITA00379,2020-09-09,12:00,0.3,PFOS,0,,0.00029,µg/l,Fair,2020
ITA00379,2020-10-07,12:00,0.3,PFOS,0,,0.00067,µg/l,Fair,2020
ITA00379,2020-11-10,12:00,0.3,PFOS,0,,0.0002,µg/l,Fair,2020
ITA00379,2020-12-09,12:00,0.3,PFOS,0,,0.00045,µg/l,Fair,2020
ITA00379,2021-01-18,12:00,0.3,PFOS,0,,0.00023,µg/l,Fair,2021
ITA00379,2021-02-22,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00379,2021-03-22,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00379,2021-04-19,12:00,0.3,PFOS,0,,0.00037,µg/l,Fair,2021
ITA00379,2021-05-18,12:00,0.3,PFOS,0,,0.00043,µg/l,Fair,2021
ITA00379,2021-06-15,12:00,0.3,PFOS,0,,0.00022,µg/l,Fair,2021
ITA00379,2021-07-19,12:00,0.3,PFOS,0,,0.00095,µg/l,Fair,2021
ITA00379,2021-08-05,12:00,0.3,PFOS,0,,0.00065,µg/l,Fair,2021
ITA00379,2021-09-13,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00379,2021-10-12,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00379,2021-11-11,12:00,0.3,PFOS,0,,0.00032,µg/l,Fair,2021
ITA00379,2021-12-16,12:00,0.3,PFOS,0,,0.00019,µg/l,Fair,2021
ITA00380,2017-10-16,12:00,0.3,PFOS,0,,0.005,µg/l,Fair,2017
ITA00380,2019-01-16,12:00,0.3,PFOS,0,,0.00052,µg/l,Fair,2019
ITA00380,2019-02-13,12:00,0.3,PFOS,0,,0.00072,µg/l,Fair,2019
ITA00380,2019-03-14,12:00,0.3,PFOS,0,,0.00088,µg/l,Fair,2019
ITA00380,2019-04-11,12:00,0.3,PFOS,0,,0.00132,µg/l,Fair,2019
ITA00380,2019-05-15,12:00,0.3,PFOS,0,,0.00059,µg/l,Fair,2019
ITA00380,2019-06-12,12:00,0.3,PFOS,0,,0.00156,µg/l,Fair,2019
ITA00380,2019-07-11,12:00,0.3,PFOS,0,,0.00146,µg/l,Fair,2019
ITA00380,2019-08-08,12:00,0.3,PFOS,0,,0.00176,µg/l,Fair,2019
ITA00380,2019-09-11,12:00,0.3,PFOS,0,,0.00128,µg/l,Fair,2019
ITA00380,2019-10-09,12:00,0.3,PFOS,0,,0.00067,µg/l,Fair,2019
ITA00380,2019-11-06,12:00,0.3,PFOS,0,,0.0011,µg/l,Fair,2019
ITA00380,2019-12-04,12:00,0.3,PFOS,0,,0.00073,µg/l,Fair,2019
ITA00380,2020-01-09,12:00,0.3,PFOS,0,,0.00079,µg/l,Fair,2020
ITA00380,2020-02-04,12:00,0.3,PFOS,0,,0.00035,µg/l,Fair,2020
ITA00380,2020-03-17,12:00,0.3,PFOS,0,,0.00107,µg/l,Fair,2020
